Republic of Korea, Population size (abridged)	Last modified: 09 Dec 2024;  Methods Protocol: v6 (2017)

  Year          Age             Female            Male           Total
  2003           0            224081.00       246170.00       470251.00
  2003           1            267031.00       290565.00       557596.00
  2003           2            304281.00       334278.00       638559.00
  2003           3            295960.00       323784.00       619744.00
  2003           4            305160.00       335734.00       640894.00
  2003           5            323801.00       349957.00       673758.00
  2003           6            325687.00       362817.00       688504.00
  2003           7            334102.00       377495.00       711597.00
  2003           8            334032.00       383360.00       717392.00
  2003           9            332042.00       381688.00       713730.00
  2003          10            341806.00       386276.00       728082.00
  2003          11            333220.00       372069.00       705289.00
  2003          12            298059.00       343777.00       641836.00
  2003          13            299832.00       332159.00       631991.00
  2003          14            294922.00       330763.00       625685.00
  2003          15            296965.00       320050.00       617015.00
  2003          16            297385.00       329023.00       626408.00
  2003          17            312696.00       338837.00       651533.00
  2003          18            318606.00       342031.00       660637.00
  2003          19            362332.00       385209.00       747541.00
  2003          20            399394.00       422226.00       821620.00
  2003          21            407870.00       432514.00       840384.00
  2003          22            407158.00       430053.00       837211.00
  2003          23            407015.00       420581.00       827596.00
  2003          24            346163.00       375760.00       721923.00
  2003          25            385986.00       394395.00       780381.00
  2003          26            371336.00       392871.00       764207.00
  2003          27            391118.00       401505.00       792623.00
  2003          28            420341.00       442045.00       862386.00
  2003          29            445287.00       453253.00       898540.00
  2003          30            436708.00       463397.00       900105.00
  2003          31            462687.00       486994.00       949681.00
  2003          32            451642.00       473146.00       924788.00
  2003          33            458650.00       472728.00       931378.00
  2003          34            461517.00       473051.00       934568.00
  2003          35            436257.00       434376.00       870633.00
  2003          36            390073.00       434905.00       824978.00
  2003          37            424226.00       437500.00       861726.00
  2003          38            411218.00       434071.00       845289.00
  2003          39            388072.00       416412.00       804484.00
  2003          40            432114.00       463260.00       895374.00
  2003          41            459697.00       474282.00       933979.00
  2003          42            466263.00       477002.00       943265.00
  2003          43            430748.00       443049.00       873797.00
  2003          44            389621.00       409778.00       799399.00
  2003          45            387479.00       407441.00       794920.00
  2003          46            352947.00       366449.00       719396.00
  2003          47            372801.00       373582.00       746383.00
  2003          48            311695.00       325881.00       637576.00
  2003          49            274753.00       277931.00       552684.00
  2003          50            303954.00       308950.00       612904.00
  2003          51            222784.00       226617.00       449401.00
  2003          52            238549.00       242530.00       481079.00
  2003          53            242792.00       245601.00       488393.00
  2003          54            242378.00       244686.00       487064.00
  2003          55            249472.00       244920.00       494392.00
  2003          56            198847.00       197809.00       396656.00
  2003          57            181639.00       175710.00       357349.00
  2003          58            200195.00       185285.00       385480.00
  2003          59            205391.00       187285.00       392676.00
  2003          60            255904.00       236107.00       492011.00
  2003          61            216107.00       194521.00       410628.00
  2003          62            196550.00       172411.00       368961.00
  2003          63            207441.00       179211.00       386652.00
  2003          64            191848.00       162512.00       354360.00
  2003          65            183235.00       151866.00       335101.00
  2003          66            178240.00       143127.00       321367.00
  2003          67            177001.00       136277.00       313278.00
  2003          68            164092.00       121637.00       285729.00
  2003          69            147076.00       103639.00       250715.00
  2003          70            142902.00        96141.00       239043.00
  2003          71            125779.00        78775.00       204554.00
  2003          72            125072.00        72398.00       197470.00
  2003          73            118394.00        70055.00       188449.00
  2003          74            110300.00        61873.00       172173.00
  2003          75            101588.00        54950.00       156538.00
  2003          76             84682.00        45676.00       130358.00
  2003          77             81380.00        41699.00       123079.00
  2003          78             68952.00        38906.00       107858.00
  2003          79             75858.00        37718.00       113576.00
  2003          80             69134.31        33144.15       102278.46
  2003          81             56068.95        26593.92        82662.87
  2003          82             46616.18        21786.12        68402.30
  2003          83             39539.44        18034.54        57573.98
  2003          84             34516.16        14643.39        49159.55
  2003          85             31383.51        12092.66        43476.17
  2003          86             27094.83         9591.07        36685.90
  2003          87             21638.31         7165.73        28804.04
  2003          88             17539.07         5444.93        22984.00
  2003          89             14934.02         4329.49        19263.51
  2003          90             12064.38         3413.74        15478.12
  2003          91              9183.70         2546.13        11729.83
  2003          92              6727.26         1899.17         8626.43
  2003          93              5072.12         1401.68         6473.80
  2003          94              3888.77          913.72         4802.49
  2003          95              2724.17          555.51         3279.68
  2003          96              1840.53          354.41         2194.94
  2003          97              1257.33          214.28         1471.61
  2003          98               840.33          133.77          974.10
  2003          99               614.17           96.97          711.14
  2003         100               420.54           60.25          480.79
  2003         101               265.55           34.92          300.47
  2003         102               163.55           19.39          182.94
  2003         103                98.13           10.56          108.69
  2003         104                57.47            5.49           62.96
  2003         105                32.47            2.21           34.68
  2003         106                17.91            1.06           18.97
  2003         107                 9.53            0.33            9.86
  2003         108                 4.77            0.00            4.77
  2003         109                 2.37            0.00            2.37
  2003         110+                1.09            0.00            1.09
  2004           0            225049.00       244221.00       469270.00
  2004           1            234613.00       257478.00       492091.00
  2004           2            267257.00       290836.00       558093.00
  2004           3            304291.00       334191.00       638482.00
  2004           4            296049.00       323989.00       620038.00
  2004           5            305111.00       335532.00       640643.00
  2004           6            323893.00       349929.00       673822.00
  2004           7            325619.00       362687.00       688306.00
  2004           8            333722.00       377069.00       710791.00
  2004           9            333566.00       382903.00       716469.00
  2004          10            331648.00       381154.00       712802.00
  2004          11            341409.00       385752.00       727161.00
  2004          12            332854.00       371512.00       704366.00
  2004          13            297581.00       343151.00       640732.00
  2004          14            299436.00       331595.00       631031.00
  2004          15            294515.00       330342.00       624857.00
  2004          16            296511.00       319369.00       615880.00
  2004          17            296885.00       328240.00       625125.00
  2004          18            311869.00       338158.00       650027.00
  2004          19            318048.00       341320.00       659368.00
  2004          20            362035.00       384496.00       746531.00
  2004          21            398455.00       421253.00       819708.00
  2004          22            407331.00       431550.00       838881.00
  2004          23            406264.00       429010.00       835274.00
  2004          24            406038.00       419383.00       825421.00
  2004          25            345501.00       374323.00       719824.00
  2004          26            385349.00       392982.00       778331.00
  2004          27            370541.00       391121.00       761662.00
  2004          28            390177.00       399690.00       789867.00
  2004          29            419173.00       439961.00       859134.00
  2004          30            443796.00       451168.00       894964.00
  2004          31            435416.00       461273.00       896689.00
  2004          32            461186.00       484572.00       945758.00
  2004          33            450084.00       470706.00       920790.00
  2004          34            456904.00       470013.00       926917.00
  2004          35            459848.00       470475.00       930323.00
  2004          36            434510.00       432095.00       866605.00
  2004          37            388633.00       432669.00       821302.00
  2004          38            422560.00       435037.00       857597.00
  2004          39            409554.00       431375.00       840929.00
  2004          40            386484.00       413824.00       800308.00
  2004          41            430525.00       460538.00       891063.00
  2004          42            457949.00       471018.00       928967.00
  2004          43            464505.00       473694.00       938199.00
  2004          44            428798.00       439831.00       868629.00
  2004          45            388025.00       406794.00       794819.00
  2004          46            385936.00       404508.00       790444.00
  2004          47            351411.00       363794.00       715205.00
  2004          48            371373.00       370706.00       742079.00
  2004          49            310545.00       323299.00       633844.00
  2004          50            273584.00       275584.00       549168.00
  2004          51            302768.00       306505.00       609273.00
  2004          52            221908.00       224732.00       446640.00
  2004          53            237645.00       240218.00       477863.00
  2004          54            241865.00       243305.00       485170.00
  2004          55            241408.00       242315.00       483723.00
  2004          56            248533.00       242491.00       491024.00
  2004          57            197990.00       195705.00       393695.00
  2004          58            180720.00       173750.00       354470.00
  2004          59            199198.00       183189.00       382387.00
  2004          60            204346.00       184802.00       389148.00
  2004          61            254586.00       232605.00       487191.00
  2004          62            214806.00       191333.00       406139.00
  2004          63            195282.00       169463.00       364745.00
  2004          64            205903.00       175882.00       381785.00
  2004          65            190352.00       159169.00       349521.00
  2004          66            181603.00       148571.00       330174.00
  2004          67            176452.00       139580.00       316032.00
  2004          68            174967.00       132695.00       307662.00
  2004          69            161829.00       117861.00       279690.00
  2004          70            144729.00       100295.00       245024.00
  2004          71            140453.00        92643.00       233096.00
  2004          72            123262.00        75732.00       198994.00
  2004          73            122356.00        69238.00       191594.00
  2004          74            115390.00        66735.00       182125.00
  2004          75            107040.00        58547.00       165587.00
  2004          76             98216.00        51756.00       149972.00
  2004          77             81361.00        42675.00       124036.00
  2004          78             77655.00        38735.00       116390.00
  2004          79             65451.00        35830.00       101281.00
  2004          80             68361.66        33544.46       101906.12
  2004          81             64854.84        30065.75        94920.59
  2004          82             52132.87        23908.22        76041.09
  2004          83             42903.35        19387.14        62290.49
  2004          84             36002.06        15854.24        51856.30
  2004          85             31068.56        12666.77        43735.33
  2004          86             27951.03        10289.06        38240.09
  2004          87             23830.49         8045.41        31875.90
  2004          88             18718.95         5927.54        24646.49
  2004          89             14970.03         4427.50        19397.53
  2004          90             12525.18         3453.12        15978.30
  2004          91              9898.70         2691.48        12590.18
  2004          92              7407.52         1979.40         9386.92
  2004          93              5326.69         1442.07         6768.76
  2004          94              3945.52         1031.90         4977.42
  2004          95              2967.26          662.82         3630.08
  2004          96              2040.50          406.17         2446.67
  2004          97              1345.49          256.74         1602.23
  2004          98               895.82          155.01         1050.83
  2004          99               599.49           92.83          692.32
  2004         100               426.31           60.33          486.64
  2004         101               266.70           34.51          301.21
  2004         102               162.64           18.87          181.51
  2004         103                96.54            9.63          106.17
  2004         104                55.65            4.76           60.41
  2004         105                31.26            2.12           33.38
  2004         106                16.73            0.30           17.03
  2004         107                 8.69            0.00            8.69
  2004         108                 4.28            0.00            4.28
  2004         109                 1.85            0.00            1.85
  2004         110+                0.78            0.00            0.78
  2005           0            216761.00       234458.00       451219.00
  2005           1            235672.00       255111.00       490783.00
  2005           2            235185.00       257940.00       493125.00
  2005           3            267494.00       291059.00       558553.00
  2005           4            304639.00       334411.00       639050.00
  2005           5            296163.00       324020.00       620183.00
  2005           6            305510.00       335875.00       641385.00
  2005           7            323979.00       350009.00       673988.00
  2005           8            325406.00       362386.00       687792.00
  2005           9            333481.00       376768.00       710249.00
  2005          10            333370.00       382600.00       715970.00
  2005          11            331436.00       380873.00       712309.00
  2005          12            341311.00       385664.00       726975.00
  2005          13            332438.00       371171.00       703609.00
  2005          14            297401.00       342824.00       640225.00
  2005          15            299205.00       331415.00       630620.00
  2005          16            294204.00       329863.00       624067.00
  2005          17            296226.00       318831.00       615057.00
  2005          18            296664.00       327844.00       624508.00
  2005          19            312059.00       337688.00       649747.00
  2005          20            317922.00       340886.00       658808.00
  2005          21            361588.00       384133.00       745721.00
  2005          22            398345.00       420995.00       819340.00
  2005          23            406844.00       431241.00       838085.00
  2005          24            406070.00       428559.00       834629.00
  2005          25            406011.00       418900.00       824911.00
  2005          26            345615.00       373993.00       719608.00
  2005          27            385102.00       392434.00       777536.00
  2005          28            370355.00       390391.00       760746.00
  2005          29            389802.00       399178.00       788980.00
  2005          30            418573.00       439393.00       857966.00
  2005          31            443083.00       450215.00       893298.00
  2005          32            434561.00       459750.00       894311.00
  2005          33            460046.00       483229.00       943275.00
  2005          34            449033.00       469266.00       918299.00
  2005          35            455920.00       468498.00       924418.00
  2005          36            458787.00       468946.00       927733.00
  2005          37            433440.00       430627.00       864067.00
  2005          38            387664.00       430931.00       818595.00
  2005          39            421637.00       433116.00       854753.00
  2005          40            408480.00       429566.00       838046.00
  2005          41            385463.00       411915.00       797378.00
  2005          42            429389.00       458354.00       887743.00
  2005          43            456465.00       468593.00       925058.00
  2005          44            463109.00       471239.00       934348.00
  2005          45            427531.00       437524.00       865055.00
  2005          46            386894.00       404633.00       791527.00
  2005          47            384825.00       402160.00       786985.00
  2005          48            350369.00       361634.00       712003.00
  2005          49            370260.00       368486.00       738746.00
  2005          50            309729.00       321197.00       630926.00
  2005          51            272740.00       273665.00       546405.00
  2005          52            301937.00       304445.00       606382.00
  2005          53            221320.00       223009.00       444329.00
  2005          54            236898.00       238276.00       475174.00
  2005          55            241125.00       241165.00       482290.00
  2005          56            240666.00       240205.00       480871.00
  2005          57            247682.00       240132.00       487814.00
  2005          58            197267.00       193711.00       390978.00
  2005          59            180023.00       171914.00       351937.00
  2005          60            198303.00       181118.00       379421.00
  2005          61            203403.00       182541.00       385944.00
  2005          62            253254.00       229348.00       482602.00
  2005          63            213626.00       188264.00       401890.00
  2005          64            194033.00       166481.00       360514.00
  2005          65            204472.00       172565.00       377037.00
  2005          66            188854.00       155989.00       344843.00
  2005          67            179957.00       145146.00       325103.00
  2005          68            174623.00       135946.00       310569.00
  2005          69            172831.00       128919.00       301750.00
  2005          70            159600.00       114400.00       274000.00
  2005          71            142524.00        96847.00       239371.00
  2005          72            137935.00        89180.00       227115.00
  2005          73            120755.00        72518.00       193273.00
  2005          74            119424.00        66005.00       185429.00
  2005          75            112324.00        63348.00       175672.00
  2005          76            103756.00        55351.00       159107.00
  2005          77             94696.00        48569.00       143265.00
  2005          78             78104.00        39738.00       117842.00
  2005          79             74021.00        35748.00       109769.00
  2005          80             64293.76        32394.85        96688.61
  2005          81             64267.30        30476.32        94743.62
  2005          82             60494.25        27062.89        87557.14
  2005          83             48129.60        21260.93        69390.53
  2005          84             39214.05        17071.87        56285.92
  2005          85             32553.69        13828.91        46382.60
  2005          86             27730.89        10872.91        38603.80
  2005          87             24637.30         8659.67        33296.97
  2005          88             20677.41         6682.48        27359.89
  2005          89             15958.30         4863.73        20822.03
  2005          90             12615.59         3548.18        16163.77
  2005          91             10417.60         2708.88        13126.48
  2005          92              8011.46         2096.31        10107.77
  2005          93              5831.82         1524.37         7356.19
  2005          94              4136.52         1095.43         5231.95
  2005          95              3001.08          760.08         3761.16
  2005          96              2225.85          471.20         2697.05
  2005          97              1503.01          283.16         1786.17
  2005          98               958.52          179.39         1137.91
  2005          99               628.70          105.36          734.06
  2005         100               395.30           60.71          456.01
  2005         101               267.54           42.05          309.59
  2005         102               161.09           23.73          184.82
  2005         103                94.32           12.70          107.02
  2005         104                53.56            6.19           59.75
  2005         105                29.36            2.89           32.25
  2005         106                15.61            1.13           16.74
  2005         107                 7.67            0.00            7.67
  2005         108                 3.59            0.00            3.59
  2005         109                 1.47            0.00            1.47
  2005         110+                0.35            0.00            0.35
  2006           0            199424.00       214434.00       413858.00
  2006           1            226630.00       244458.00       471088.00
  2006           2            236196.00       255561.00       491757.00
  2006           3            235619.00       258201.00       493820.00
  2006           4            267834.00       291242.00       559076.00
  2006           5            304827.00       334651.00       639478.00
  2006           6            296393.00       324142.00       620535.00
  2006           7            305565.00       335899.00       641464.00
  2006           8            323805.00       349730.00       673535.00
  2006           9            325104.00       362063.00       687167.00
  2006          10            333308.00       376513.00       709821.00
  2006          11            333226.00       382283.00       715509.00
  2006          12            331241.00       380607.00       711848.00
  2006          13            340952.00       385101.00       726053.00
  2006          14            332307.00       370633.00       702940.00
  2006          15            297193.00       342419.00       639612.00
  2006          16            298936.00       330797.00       629733.00
  2006          17            293959.00       329241.00       623200.00
  2006          18            296022.00       318323.00       614345.00
  2006          19            296506.00       327410.00       623916.00
  2006          20            311926.00       337203.00       649129.00
  2006          21            317756.00       340467.00       658223.00
  2006          22            361444.00       383809.00       745253.00
  2006          23            398263.00       420619.00       818882.00
  2006          24            407006.00       430825.00       837831.00
  2006          25            406283.00       428173.00       834456.00
  2006          26            406308.00       418713.00       825021.00
  2006          27            345812.00       373743.00       719555.00
  2006          28            385344.00       392233.00       777577.00
  2006          29            370303.00       390314.00       760617.00
  2006          30            389752.00       399057.00       788809.00
  2006          31            418379.00       439046.00       857425.00
  2006          32            442823.00       449829.00       892652.00
  2006          33            434329.00       459365.00       893694.00
  2006          34            459638.00       482532.00       942170.00
  2006          35            448527.00       468667.00       917194.00
  2006          36            455481.00       467990.00       923471.00
  2006          37            458223.00       468168.00       926391.00
  2006          38            433066.00       429731.00       862797.00
  2006          39            387117.00       430056.00       817173.00
  2006          40            421064.00       432254.00       853318.00
  2006          41            407982.00       428571.00       836553.00
  2006          42            385002.00       410747.00       795749.00
  2006          43            428835.00       456958.00       885793.00
  2006          44            455775.00       467165.00       922940.00
  2006          45            462459.00       469427.00       931886.00
  2006          46            426966.00       435986.00       862952.00
  2006          47            386298.00       403228.00       789526.00
  2006          48            384230.00       400501.00       784731.00
  2006          49            349879.00       359874.00       709753.00
  2006          50            369650.00       366689.00       736339.00
  2006          51            309199.00       319521.00       628720.00
  2006          52            272289.00       272247.00       544536.00
  2006          53            301326.00       302554.00       603880.00
  2006          54            221029.00       221487.00       442516.00
  2006          55            236464.00       236569.00       473033.00
  2006          56            240767.00       239572.00       480339.00
  2006          57            240142.00       238501.00       478643.00
  2006          58            247072.00       238258.00       485330.00
  2006          59            196731.00       191973.00       388704.00
  2006          60            179486.00       170284.00       349770.00
  2006          61            197597.00       179208.00       376805.00
  2006          62            202536.00       180320.00       382856.00
  2006          63            252098.00       226131.00       478229.00
  2006          64            212449.00       185325.00       397774.00
  2006          65            192872.00       163729.00       356601.00
  2006          66            203124.00       169401.00       372525.00
  2006          67            187273.00       152674.00       339947.00
  2006          68            178327.00       141814.00       320141.00
  2006          69            172780.00       132466.00       305246.00
  2006          70            170725.00       125104.00       295829.00
  2006          71            157356.00       110718.00       268074.00
  2006          72            140151.00        93384.00       233535.00
  2006          73            135342.00        85778.00       221120.00
  2006          74            118104.00        69374.00       187478.00
  2006          75            116528.00        62802.00       179330.00
  2006          76            109011.00        60007.00       169018.00
  2006          77            100300.00        52001.00       152301.00
  2006          78             91041.00        45425.00       136466.00
  2006          79             74687.00        36900.00       111587.00
  2006          80             67844.51        32748.34       100592.85
  2006          81             60589.77        29486.85        90076.62
  2006          82             60097.62        27539.31        87636.93
  2006          83             56089.24        24197.24        80286.48
  2006          84             44175.43        18795.89        62971.32
  2006          85             35573.85        14904.34        50478.19
  2006          86             29241.64        11898.97        41140.61
  2006          87             24547.26         9202.13        33749.39
  2006          88             21473.94         7172.91        28646.85
  2006          89             17764.85         5404.31        23169.16
  2006          90             13478.10         3878.55        17356.65
  2006          91             10469.56         2809.02        13278.58
  2006          92              8467.25         2095.11        10562.36
  2006          93              6403.29         1597.96         8001.25
  2006          94              4577.87         1152.27         5730.14
  2006          95              3180.32          820.53         4000.85
  2006          96              2247.83          563.48         2811.31
  2006          97              1611.53          337.25         1948.78
  2006          98              1069.76          198.77         1268.53
  2006          99               674.20          124.40          798.60
  2006         100               426.12           69.79          495.91
  2006         101               253.36           39.05          292.41
  2006         102               165.80           26.52          192.32
  2006         103                96.55           14.59          111.14
  2006         104                54.57            7.46           62.03
  2006         105                29.80            3.26           33.06
  2006         106                15.56            1.30           16.86
  2006         107                 7.82            0.28            8.10
  2006         108                 3.39            0.00            3.39
  2006         109                 1.30            0.00            1.30
  2006         110+                0.28            0.00            0.28
  2007           0            204794.00       219943.00       424737.00
  2007           1            208745.00       224377.00       433122.00
  2007           2            227073.00       244897.00       471970.00
  2007           3            236578.00       255849.00       492427.00
  2007           4            235847.00       258440.00       494287.00
  2007           5            268010.00       291413.00       559423.00
  2007           6            305011.00       334764.00       639775.00
  2007           7            296483.00       324183.00       620666.00
  2007           8            305367.00       335680.00       641047.00
  2007           9            323640.00       349478.00       673118.00
  2007          10            324980.00       361846.00       686826.00
  2007          11            333113.00       376281.00       709394.00
  2007          12            333096.00       382124.00       715220.00
  2007          13            330989.00       380261.00       711250.00
  2007          14            340744.00       384839.00       725583.00
  2007          15            332003.00       370373.00       702376.00
  2007          16            296926.00       342099.00       639025.00
  2007          17            298697.00       330395.00       629092.00
  2007          18            293717.00       328808.00       622525.00
  2007          19            295827.00       317928.00       613755.00
  2007          20            296338.00       327017.00       623355.00
  2007          21            311792.00       336896.00       648688.00
  2007          22            317678.00       340429.00       658107.00
  2007          23            361382.00       383656.00       745038.00
  2007          24            398385.00       420373.00       818758.00
  2007          25            406984.00       430590.00       837574.00
  2007          26            406411.00       427949.00       834360.00
  2007          27            406372.00       418423.00       824795.00
  2007          28            345951.00       373476.00       719427.00
  2007          29            385225.00       392045.00       777270.00
  2007          30            370300.00       390253.00       760553.00
  2007          31            389599.00       398952.00       788551.00
  2007          32            418205.00       438752.00       856957.00
  2007          33            442633.00       449510.00       892143.00
  2007          34            434000.00       459063.00       893063.00
  2007          35            459013.00       481956.00       940969.00
  2007          36            448118.00       468083.00       916201.00
  2007          37            455057.00       467455.00       922512.00
  2007          38            457770.00       467325.00       925095.00
  2007          39            432584.00       428863.00       861447.00
  2007          40            386853.00       429387.00       816240.00
  2007          41            420522.00       431324.00       851846.00
  2007          42            407538.00       427448.00       834986.00
  2007          43            384513.00       409586.00       794099.00
  2007          44            428379.00       455705.00       884084.00
  2007          45            455166.00       465624.00       920790.00
  2007          46            461848.00       468171.00       930019.00
  2007          47            426488.00       434259.00       860747.00
  2007          48            385790.00       401685.00       787475.00
  2007          49            383636.00       398823.00       782459.00
  2007          50            349424.00       358224.00       707648.00
  2007          51            369161.00       364894.00       734055.00
  2007          52            308742.00       317891.00       626633.00
  2007          53            271823.00       270660.00       542483.00
  2007          54            300799.00       300702.00       601501.00
  2007          55            220603.00       220008.00       440611.00
  2007          56            236021.00       234844.00       470865.00
  2007          57            240305.00       237817.00       478122.00
  2007          58            239492.00       236609.00       476101.00
  2007          59            246422.00       236252.00       482674.00
  2007          60            195998.00       190314.00       386312.00
  2007          61            178860.00       168509.00       347369.00
  2007          62            196812.00       177097.00       373909.00
  2007          63            201620.00       178066.00       379686.00
  2007          64            250834.00       223017.00       473851.00
  2007          65            211192.00       182387.00       393579.00
  2007          66            191553.00       160671.00       352224.00
  2007          67            201540.00       165972.00       367512.00
  2007          68            185641.00       149227.00       334868.00
  2007          69            176555.00       138229.00       314784.00
  2007          70            170732.00       128629.00       299361.00
  2007          71            168449.00       121296.00       289745.00
  2007          72            154866.00       106949.00       261815.00
  2007          73            137741.00        89867.00       227608.00
  2007          74            132648.00        82171.00       214819.00
  2007          75            115381.00        66198.00       181579.00
  2007          76            113344.00        59554.00       172898.00
  2007          77            105614.00        56555.00       162169.00
  2007          78             96614.00        48603.00       145217.00
  2007          79             87406.00        42160.00       129566.00
  2007          80             73693.58        34742.52       108436.10
  2007          81             64037.36        29898.50        93935.86
  2007          82             56783.90        26641.71        83425.61
  2007          83             55891.21        24675.05        80566.26
  2007          84             51600.93        21430.93        73031.86
  2007          85             40125.91        16391.82        56517.73
  2007          86             32022.93        12862.00        44884.93
  2007          87             25972.02        10147.63        36119.65
  2007          88             21438.55         7710.37        29148.92
  2007          89             18499.46         5888.83        24388.29
  2007          90             15064.98         4341.50        19406.48
  2007          91             11235.01         3087.73        14322.74
  2007          92              8519.24         2221.16        10740.40
  2007          93              6735.88         1618.30         8354.18
  2007          94              5001.09         1215.77         6216.86
  2007          95              3537.13          853.44         4390.57
  2007          96              2422.73          601.19         3023.92
  2007          97              1656.41          399.39         2055.80
  2007          98              1161.18          230.37         1391.55
  2007          99               757.69          135.95          893.64
  2007         100               460.11           81.68          541.79
  2007         101               282.81           45.98          328.79
  2007         102               164.10           25.12          189.22
  2007         103               104.72           16.73          121.45
  2007         104                59.60            8.94           68.54
  2007         105                32.90            4.27           37.17
  2007         106                17.46            1.51           18.97
  2007         107                 8.74            0.36            9.10
  2007         108                 4.16            0.00            4.16
  2007         109                 1.48            0.00            1.48
  2007         110+                0.33            0.00            0.33
  2008           0            228180.00       242078.00       470258.00
  2008           1            215275.00       230828.00       446103.00
  2008           2            209163.00       224783.00       433946.00
  2008           3            227441.00       245176.00       472617.00
  2008           4            236795.00       256047.00       492842.00
  2008           5            236012.00       258515.00       494527.00
  2008           6            268100.00       291570.00       559670.00
  2008           7            305049.00       334751.00       639800.00
  2008           8            296362.00       324006.00       620368.00
  2008           9            305213.00       335470.00       640683.00
  2008          10            323445.00       349255.00       672700.00
  2008          11            324826.00       361662.00       686488.00
  2008          12            333058.00       376087.00       709145.00
  2008          13            332822.00       381854.00       714676.00
  2008          14            330849.00       380003.00       710852.00
  2008          15            340570.00       384596.00       725166.00
  2008          16            331773.00       370083.00       701856.00
  2008          17            296740.00       341690.00       638430.00
  2008          18            298598.00       329976.00       628574.00
  2008          19            293675.00       328509.00       622184.00
  2008          20            295711.00       317611.00       613322.00
  2008          21            296204.00       326865.00       623069.00
  2008          22            311649.00       336801.00       648450.00
  2008          23            317545.00       340129.00       657674.00
  2008          24            361348.00       383347.00       744695.00
  2008          25            398574.00       420151.00       818725.00
  2008          26            407160.00       430349.00       837509.00
  2008          27            406579.00       427604.00       834183.00
  2008          28            406650.00       418239.00       824889.00
  2008          29            346085.00       373424.00       719509.00
  2008          30            385365.00       392056.00       777421.00
  2008          31            370339.00       390116.00       760455.00
  2008          32            389629.00       398894.00       788523.00
  2008          33            418068.00       438690.00       856758.00
  2008          34            442499.00       449390.00       891889.00
  2008          35            433973.00       458980.00       892953.00
  2008          36            458963.00       481909.00       940872.00
  2008          37            448024.00       467816.00       915840.00
  2008          38            454835.00       467228.00       922063.00
  2008          39            457779.00       466851.00       924630.00
  2008          40            432530.00       428492.00       861022.00
  2008          41            386711.00       429037.00       815748.00
  2008          42            420614.00       431039.00       851653.00
  2008          43            407421.00       427091.00       834512.00
  2008          44            384438.00       409051.00       793489.00
  2008          45            428304.00       455153.00       883457.00
  2008          46            454952.00       464866.00       919818.00
  2008          47            461725.00       467168.00       928893.00
  2008          48            426348.00       433105.00       859453.00
  2008          49            385519.00       400517.00       786036.00
  2008          50            383582.00       397369.00       780951.00
  2008          51            349321.00       356969.00       706290.00
  2008          52            368925.00       363467.00       732392.00
  2008          53            308534.00       316537.00       625071.00
  2008          54            271595.00       269391.00       540986.00
  2008          55            300521.00       299050.00       599571.00
  2008          56            220289.00       218601.00       438890.00
  2008          57            235614.00       233358.00       468972.00
  2008          58            239872.00       236075.00       475947.00
  2008          59            239011.00       234646.00       473657.00
  2008          60            245643.00       234309.00       479952.00
  2008          61            195391.00       188532.00       383923.00
  2008          62            178224.00       166693.00       344917.00
  2008          63            196000.00       174980.00       370980.00
  2008          64            200697.00       175861.00       376558.00
  2008          65            249592.00       219675.00       469267.00
  2008          66            209932.00       179392.00       389324.00
  2008          67            190178.00       157608.00       347786.00
  2008          68            199934.00       162347.00       362281.00
  2008          69            183928.00       145787.00       329715.00
  2008          70            174695.00       134556.00       309251.00
  2008          71            168640.00       124895.00       293535.00
  2008          72            165994.00       117402.00       283396.00
  2008          73            152287.00       103108.00       255395.00
  2008          74            135039.00        86348.00       221387.00
  2008          75            129741.00        78514.00       208255.00
  2008          76            112373.00        62738.00       175111.00
  2008          77            109977.00        56156.00       166133.00
  2008          78            101942.00        53111.00       155053.00
  2008          79             92790.00        45303.00       138093.00
  2008          80             81602.96        38229.83       119832.79
  2008          81             69919.44        31794.31       101713.75
  2008          82             60236.28        27042.29        87278.57
  2008          83             52935.68        23877.43        76813.11
  2008          84             51668.62        21925.19        73593.81
  2008          85             47206.54        18810.85        66017.39
  2008          86             36249.05        14155.10        50404.15
  2008          87             28580.95        10940.89        39521.84
  2008          88             22848.75         8516.01        31364.76
  2008          89             18546.32         6376.02        24922.34
  2008          90             15762.61         4801.81        20564.42
  2008          91             12652.78         3465.32        16118.10
  2008          92              9211.11         2379.75        11590.86
  2008          93              6828.01         1685.03         8513.04
  2008          94              5313.36         1207.77         6521.13
  2008          95              3842.65          888.16         4730.81
  2008          96              2653.51          620.62         3274.13
  2008          97              1781.05          425.81         2206.86
  2008          98              1215.77          283.57         1499.34
  2008          99               833.60          161.26          994.86
  2008         100               509.45           87.80          597.25
  2008         101               302.22           51.53          353.75
  2008         102               181.00           28.29          209.29
  2008         103               102.22           14.97          117.19
  2008         104                63.40            9.72           73.12
  2008         105                35.21            4.96           40.17
  2008         106                18.93            2.08           21.01
  2008         107                 9.69            0.33           10.02
  2008         108                 4.55            0.00            4.55
  2008         109                 1.96            0.00            1.96
  2008         110+                0.35            0.00            0.35
  2009           0            215444.00       228977.00       444421.00
  2009           1            238671.00       252827.00       491498.00
  2009           2            215710.00       231174.00       446884.00
  2009           3            209384.00       224936.00       434320.00
  2009           4            227632.00       245303.00       472935.00
  2009           5            236839.00       256075.00       492914.00
  2009           6            236129.00       258531.00       494660.00
  2009           7            268050.00       291499.00       559549.00
