"","Pop","Year","Sex","Cause","Age","Count"
"11410","USA",2020,1,"S007",87,10267.1602597138
"11411","USA",2020,1,"S007",88,10153.5364286403
"11412","USA",2020,1,"S007",89,9919.31874234083
"11413","USA",2020,1,"S007",90,9547.2826313471
"11414","USA",2020,1,"S007",91,9000.61962754424
"11415","USA",2020,1,"S007",92,8280.62097753016
"11416","USA",2020,1,"S007",93,7385.90744692341
"11417","USA",2020,1,"S007",94,6358.82868317666
"11418","USA",2020,1,"S007",95,5250.90040983597
"11419","USA",2020,1,"S007",96,4139.91216202869
"11420","USA",2020,1,"S007",97,3118.78760852126
"11421","USA",2020,1,"S007",98,2246.39783675598
"11422","USA",2020,1,"S007",99,1559.37528367604
"11423","USA",2020,1,"S007",100,1050.29190842027
"11424","USA",2020,1,"S007",101,692.215476757225
"11425","USA",2020,1,"S007",102,449.917427045616
"11426","USA",2020,1,"S007",103,289.501737409215
"11427","USA",2020,1,"S007",104,185.127168439801
"11428","USA",2020,1,"S007",105,117.835707058941
"11429","USA",2020,1,"S007",106,74.7865066638295
"11430","USA",2020,1,"S007",107,47.3603075059647
"11431","USA",2020,1,"S007",108,29.9511397476728
"11432","USA",2020,1,"S007",109,18.9224577156702
"11433","USA",2020,1,"S007",110,11.9483987008022
"11434","USA",2020,1,"S008",0,13.3037672966215
"11435","USA",2020,1,"S008",1,12.2114657273011
"11436","USA",2020,1,"S008",2,11.2313557387624
"11437","USA",2020,1,"S008",3,10.362887447524
"11438","USA",2020,1,"S008",4,9.60790010016608
"11439","USA",2020,1,"S008",5,8.96252989225236
"11440","USA",2020,1,"S008",6,8.42261414005089
"11441","USA",2020,1,"S008",7,7.98267077938577
"11442","USA",2020,1,"S008",8,7.63637410598443
"11443","USA",2020,1,"S008",9,7.37880688110969
"11444","USA",2020,1,"S008",10,7.20474401897171
"11445","USA",2020,1,"S008",11,7.11143396280506
"11446","USA",2020,1,"S008",12,7.09682999771751
"11447","USA",2020,1,"S008",13,7.16156439108369
"11448","USA",2020,1,"S008",14,7.3075442680912
"11449","USA",2020,1,"S008",15,7.53938452901378
"11450","USA",2020,1,"S008",16,7.86350199660084
"11451","USA",2020,1,"S008",17,8.28901222343862
"11452","USA",2020,1,"S008",18,8.8277897424739
"11453","USA",2020,1,"S008",19,9.49432931928702
"11454","USA",2020,1,"S008",20,10.3071701594762
"11455","USA",2020,1,"S008",21,11.2870205263514
"11456","USA",2020,1,"S008",22,12.4611832688384
"11457","USA",2020,1,"S008",23,13.8586404996192
"11458","USA",2020,1,"S008",24,15.5176468162246
"11459","USA",2020,1,"S008",25,17.4770850361073
"11460","USA",2020,1,"S008",26,19.7879274706655
"11461","USA",2020,1,"S008",27,22.4990286041225
"11462","USA",2020,1,"S008",28,25.6743669165788
"11463","USA",2020,1,"S008",29,29.3699610907093
"11464","USA",2020,1,"S008",30,33.6594156118973
"11465","USA",2020,1,"S008",31,38.5972023462421
"11466","USA",2020,1,"S008",32,44.259677362695
"11467","USA",2020,1,"S008",33,50.6918725453376
"11468","USA",2020,1,"S008",34,57.9624732961248
"11469","USA",2020,1,"S008",35,66.0975225700878
"11470","USA",2020,1,"S008",36,75.1484478392625
"11471","USA",2020,1,"S008",37,85.1232652150885
"11472","USA",2020,1,"S008",38,96.0583698118186
"11473","USA",2020,1,"S008",39,107.976491170618
"11474","USA",2020,1,"S008",40,120.9210261416
"11475","USA",2020,1,"S008",41,134.986447380483
"11476","USA",2020,1,"S008",42,150.248594915748
"11477","USA",2020,1,"S008",43,166.878170530656
"11478","USA",2020,1,"S008",44,185.006618659374
"11479","USA",2020,1,"S008",45,204.903151964019
"11480","USA",2020,1,"S008",46,226.774225911366
"11481","USA",2020,1,"S008",47,250.969903761619
"11482","USA",2020,1,"S008",48,277.764119460911
"11483","USA",2020,1,"S008",49,307.476337118421
"11484","USA",2020,1,"S008",50,340.401564198605
"11485","USA",2020,1,"S008",51,376.716777821475
"11486","USA",2020,1,"S008",52,416.68757300676
"11487","USA",2020,1,"S008",53,460.410806259913
"11488","USA",2020,1,"S008",54,508.101651734298
"11489","USA",2020,1,"S008",55,559.787382978148
"11490","USA",2020,1,"S008",56,615.566598808967
"11491","USA",2020,1,"S008",57,675.094003174284
"11492","USA",2020,1,"S008",58,738.120924594077
"11493","USA",2020,1,"S008",59,803.283614591936
"11494","USA",2020,1,"S008",60,869.646516502107
"11495","USA",2020,1,"S008",61,934.743644055084
"11496","USA",2020,1,"S008",62,997.144512906853
"11497","USA",2020,1,"S008",63,1055.87163435629
"11498","USA",2020,1,"S008",64,1110.23837661274
"11499","USA",2020,1,"S008",65,1162.71718772184
"11500","USA",2020,1,"S008",66,1214.01677464225
"11501","USA",2020,1,"S008",67,1267.65256375025
"11502","USA",2020,1,"S008",68,1324.80937006004
"11503","USA",2020,1,"S008",69,1386.36619359095
"11504","USA",2020,1,"S008",70,1452.66679189257
"11505","USA",2020,1,"S008",71,1521.55941244352
"11506","USA",2020,1,"S008",72,1592.1769903475
"11507","USA",2020,1,"S008",73,1662.28228010352
"11508","USA",2020,1,"S008",74,1730.75961259536
"11509","USA",2020,1,"S008",75,1796.34235415685
"11510","USA",2020,1,"S008",76,1858.22016990108
"11511","USA",2020,1,"S008",77,1916.06470050971
"11512","USA",2020,1,"S008",78,1969.49917096751
"11513","USA",2020,1,"S008",79,2018.9749174989
"11514","USA",2020,1,"S008",80,2064.52787536832
"11515","USA",2020,1,"S008",81,2106.70707372053
"11516","USA",2020,1,"S008",82,2145.58563537439
"11517","USA",2020,1,"S008",83,2179.3273575244
"11518","USA",2020,1,"S008",84,2206.78341165752
"11519","USA",2020,1,"S008",85,2223.06301773239
"11520","USA",2020,1,"S008",86,2225.43111858322
"11521","USA",2020,1,"S008",87,2205.60253197209
"11522","USA",2020,1,"S008",88,2159.6676741373
"11523","USA",2020,1,"S008",89,2077.82071809455
"11524","USA",2020,1,"S008",90,1957.8991287277
"11525","USA",2020,1,"S008",91,1796.59534188372
"11526","USA",2020,1,"S008",92,1599.70917960617
"11527","USA",2020,1,"S008",93,1378.24508459122
"11528","USA",2020,1,"S008",94,1146.78178116186
"11529","USA",2020,1,"S008",95,921.308630724747
"11530","USA",2020,1,"S008",96,714.550803786362
"11531","USA",2020,1,"S008",97,536.675593038308
"11532","USA",2020,1,"S008",98,391.289588307103
"11533","USA",2020,1,"S008",99,278.518498748127
"11534","USA",2020,1,"S008",100,194.476447455619
"11535","USA",2020,1,"S008",101,133.92305937221
"11536","USA",2020,1,"S008",102,91.4019670604328
"11537","USA",2020,1,"S008",103,61.9829260145052
"11538","USA",2020,1,"S008",104,41.871085253191
"11539","USA",2020,1,"S008",105,28.2067672345883
"11540","USA",2020,1,"S008",106,18.9716483642603
"11541","USA",2020,1,"S008",107,12.7457927673387
"11542","USA",2020,1,"S008",108,8.55801557242715
"11543","USA",2020,1,"S008",109,5.74385947545159
"11544","USA",2020,1,"S008",110,3.85444434899334
"11545","USA",2020,1,"S009",0,2.22597544919018
"11546","USA",2020,1,"S009",1,2.29264309045188
"11547","USA",2020,1,"S009",2,2.36343948922525
"11548","USA",2020,1,"S009",3,2.43992130650127
"11549","USA",2020,1,"S009",4,2.5244189732306
"11550","USA",2020,1,"S009",5,2.6191385929086
"11551","USA",2020,1,"S009",6,2.72671298609027
"11552","USA",2020,1,"S009",7,2.84992557727298
"11553","USA",2020,1,"S009",8,2.99186259573737
"11554","USA",2020,1,"S009",9,3.15607568227492
"11555","USA",2020,1,"S009",10,3.34639520644278
"11556","USA",2020,1,"S009",11,3.56744249852168
"11557","USA",2020,1,"S009",12,3.82414302516013
"11558","USA",2020,1,"S009",13,4.12249523766847
"11559","USA",2020,1,"S009",14,4.46888108521442
"11560","USA",2020,1,"S009",15,4.87087745747703
"11561","USA",2020,1,"S009",16,5.33681511127572
"11562","USA",2020,1,"S009",17,5.87613381229187
"11563","USA",2020,1,"S009",18,6.49980703185376
"11564","USA",2020,1,"S009",19,7.21974274407486
"11565","USA",2020,1,"S009",20,8.04987335698434
"11566","USA",2020,1,"S009",21,9.00440286006858
"11567","USA",2020,1,"S009",22,10.1002365642776
"11568","USA",2020,1,"S009",23,11.3532187108521
"11569","USA",2020,1,"S009",24,12.7823249747269
"11570","USA",2020,1,"S009",25,14.402874049107
"11571","USA",2020,1,"S009",26,16.2340604919264
"11572","USA",2020,1,"S009",27,18.2877916932112
"11573","USA",2020,1,"S009",28,20.5812742542885
"11574","USA",2020,1,"S009",29,23.1214378705788
"11575","USA",2020,1,"S009",30,25.9205474118709
"11576","USA",2020,1,"S009",31,28.9778254687229
"11577","USA",2020,1,"S009",32,32.2962239593931
"11578","USA",2020,1,"S009",33,35.8612509687709
"11579","USA",2020,1,"S009",34,39.6614810143266
"11580","USA",2020,1,"S009",35,43.6629305537447
"11581","USA",2020,1,"S009",36,47.8404386816139
"11582","USA",2020,1,"S009",37,52.1533538654577
"11583","USA",2020,1,"S009",38,56.5768060310302
"11584","USA",2020,1,"S009",39,61.1047145340549
"11585","USA",2020,1,"S009",40,65.7328119809868
"11586","USA",2020,1,"S009",41,70.5216469267781
"11587","USA",2020,1,"S009",42,75.489787437681
"11588","USA",2020,1,"S009",43,80.7228149350269
"11589","USA",2020,1,"S009",44,86.2536307761555
"11590","USA",2020,1,"S009",45,92.1625920825482
"11591","USA",2020,1,"S009",46,98.4932987637086
"11592","USA",2020,1,"S009",47,105.323723768576
"11593","USA",2020,1,"S009",48,112.711840925971
"11594","USA",2020,1,"S009",49,120.751666826751
"11595","USA",2020,1,"S009",50,129.519978125039
"11596","USA",2020,1,"S009",51,139.124067841012
"11597","USA",2020,1,"S009",52,149.655481640449
"11598","USA",2020,1,"S009",53,161.197244190624
"11599","USA",2020,1,"S009",54,173.83801008899
"11600","USA",2020,1,"S009",55,187.58736829593
"11601","USA",2020,1,"S009",56,202.495421867975
"11602","USA",2020,1,"S009",57,218.421367007219
"11603","USA",2020,1,"S009",58,235.313597445356
"11604","USA",2020,1,"S009",59,252.762965186025
"11605","USA",2020,1,"S009",60,270.539249086311
"11606","USA",2020,1,"S009",61,287.931292390477
"11607","USA",2020,1,"S009",62,304.550623920776
"11608","USA",2020,1,"S009",63,319.849256838161
"11609","USA",2020,1,"S009",64,333.499427759998
"11610","USA",2020,1,"S009",65,345.463666852684
"11611","USA",2020,1,"S009",66,355.620955903668
"11612","USA",2020,1,"S009",67,364.209786277485
"11613","USA",2020,1,"S009",68,371.231100980073
"11614","USA",2020,1,"S009",69,376.803377118769
"11615","USA",2020,1,"S009",70,380.923723121324
"11616","USA",2020,1,"S009",71,383.622487008265
"11617","USA",2020,1,"S009",72,384.912279815224
"11618","USA",2020,1,"S009",73,385.049451435471
"11619","USA",2020,1,"S009",74,384.150376308784
"11620","USA",2020,1,"S009",75,382.717745538529
"11621","USA",2020,1,"S009",76,380.94836098895
"11622","USA",2020,1,"S009",77,379.248349545041
"11623","USA",2020,1,"S009",78,377.76759231389
"11624","USA",2020,1,"S009",79,376.586047207481
"11625","USA",2020,1,"S009",80,375.721488824014
"11626","USA",2020,1,"S009",81,374.886028357565
"11627","USA",2020,1,"S009",82,373.929799043047
"11628","USA",2020,1,"S009",83,372.044592309233
"11629","USA",2020,1,"S009",84,368.839980799127
"11630","USA",2020,1,"S009",85,363.077679768581
"11631","USA",2020,1,"S009",86,354.237065586599
"11632","USA",2020,1,"S009",87,341.323415910153
"11633","USA",2020,1,"S009",88,324.165072363028
"11634","USA",2020,1,"S009",89,302.569683234289
"11635","USA",2020,1,"S009",90,277.080115334463
"11636","USA",2020,1,"S009",91,248.472612474465
"11637","USA",2020,1,"S009",92,217.938020951339
"11638","USA",2020,1,"S009",93,186.948842138596
"11639","USA",2020,1,"S009",94,156.826974340296
"11640","USA",2020,1,"S009",95,128.82257768706
"11641","USA",2020,1,"S009",96,103.716516296303
"11642","USA",2020,1,"S009",97,82.0327446835882
"11643","USA",2020,1,"S009",98,63.8546545339246
"11644","USA",2020,1,"S009",99,49.0600191110865
"11645","USA",2020,1,"S009",100,37.29620701589
"11646","USA",2020,1,"S009",101,28.1286884291972
"11647","USA",2020,1,"S009",102,21.0978588698298
"11648","USA",2020,1,"S009",103,15.760105444267
"11649","USA",2020,1,"S009",104,11.7420016105978
"11650","USA",2020,1,"S009",105,8.7316923607893
"11651","USA",2020,1,"S009",106,6.48587017160296
"11652","USA",2020,1,"S009",107,4.81389192997288
"11653","USA",2020,1,"S009",108,3.57153221922813
"11654","USA",2020,1,"S009",109,2.64911834087263
"11655","USA",2020,1,"S009",110,1.96476950403426
"11656","USA",2020,1,"S010",0,36.1100555539822
"11657","USA",2020,1,"S010",1,31.9474680094562
"11658","USA",2020,1,"S010",2,28.3754473163318
"11659","USA",2020,1,"S010",3,25.3596527179998
"11660","USA",2020,1,"S010",4,22.8749949072319
"11661","USA",2020,1,"S010",5,20.8748476839287
"11662","USA",2020,1,"S010",6,19.3158017115955
"11663","USA",2020,1,"S010",7,18.1574906037711
"11664","USA",2020,1,"S010",8,17.3632722917495
"11665","USA",2020,1,"S010",9,16.9109953365929
"11666","USA",2020,1,"S010",10,16.7841103965363
"11667","USA",2020,1,"S010",11,16.9843051870697
"11668","USA",2020,1,"S010",12,17.5213532386974
"11669","USA",2020,1,"S010",13,18.4248417792738
"11670","USA",2020,1,"S010",14,19.7357815767263
"11671","USA",2020,1,"S010",15,21.5160903054181
"11672","USA",2020,1,"S010",16,23.8452841131939
"11673","USA",2020,1,"S010",17,26.8223286340202
"11674","USA",2020,1,"S010",18,30.5721988417184
"11675","USA",2020,1,"S010",19,35.2290426641391
"11676","USA",2020,1,"S010",20,40.9554007703449
"11677","USA",2020,1,"S010",21,47.8858436139356
"11678","USA",2020,1,"S010",22,56.2011269057851
"11679","USA",2020,1,"S010",23,66.0056364671452
"11680","USA",2020,1,"S010",24,77.4594534684402
"11681","USA",2020,1,"S010",25,90.6022426031261
"11682","USA",2020,1,"S010",26,105.523769171665
"11683","USA",2020,1,"S010",27,122.165140812041
"11684","USA",2020,1,"S010",28,140.513500305677
"11685","USA",2020,1,"S010",29,160.423828928996
"11686","USA",2020,1,"S010",30,181.810638850258
"11687","USA",2020,1,"S010",31,204.56757596563
"11688","USA",2020,1,"S010",32,228.602061558799
"11689","USA",2020,1,"S010",33,253.931770070014
"11690","USA",2020,1,"S010",34,280.552266586255
"11691","USA",2020,1,"S010",35,308.749117884848
"11692","USA",2020,1,"S010",36,338.697193512048
"11693","USA",2020,1,"S010",37,371.035672774466
"11694","USA",2020,1,"S010",38,406.164271085751
"11695","USA",2020,1,"S010",39,445.013083119808
"11696","USA",2020,1,"S010",40,488.250462594399
"11697","USA",2020,1,"S010",41,537.085894955624
"11698","USA",2020,1,"S010",42,592.403207924595
"11699","USA",2020,1,"S010",43,655.19548511964
"11700","USA",2020,1,"S010",44,726.285102022325
"11701","USA",2020,1,"S010",45,805.559520528105
"11702","USA",2020,1,"S010",46,893.400778329176
"11703","USA",2020,1,"S010",47,988.653921639659
"11704","USA",2020,1,"S010",48,1091.29887847429
"11705","USA",2020,1,"S010",49,1200.91821111108
"11706","USA",2020,1,"S010",50,1317.73777300806
"11707","USA",2020,1,"S010",51,1443.33348332439
"11708","USA",2020,1,"S010",52,1578.62539427715
"11709","USA",2020,1,"S010",53,1725.97035054987
"11710","USA",2020,1,"S010",54,1886.83954422147
"11711","USA",2020,1,"S010",55,2063.51198191482
"11712","USA",2020,1,"S010",56,2257.59069891868
"11713","USA",2020,1,"S010",57,2469.56403393309
"11714","USA",2020,1,"S010",58,2699.92001363829
"11715","USA",2020,1,"S010",59,2943.73564520671
"11716","USA",2020,1,"S010",60,3198.17231479788
"11717","USA",2020,1,"S010",61,3451.30121071221
"11718","USA",2020,1,"S010",62,3696.98958069699
"11719","USA",2020,1,"S010",63,3929.40884308083
"11720","USA",2020,1,"S010",64,4145.27877365702
"11721","USA",2020,1,"S010",65,4355.24882909653
"11722","USA",2020,1,"S010",66,4562.36016219976
"11723","USA",2020,1,"S010",67,4780.0599829233
"11724","USA",2020,1,"S010",68,5012.24483727289
"11725","USA",2020,1,"S010",69,5253.36310769809
"11726","USA",2020,1,"S010",70,5499.76482926969
"11727","USA",2020,1,"S010",71,5726.3580118803
"11728","USA",2020,1,"S010",72,5921.68714836179
"11729","USA",2020,1,"S010",73,6073.21021356304
"11730","USA",2020,1,"S010",74,6175.43444971243
"11731","USA",2020,1,"S010",75,6240.90120940179
"11732","USA",2020,1,"S010",76,6274.57889185472
"11733","USA",2020,1,"S010",77,6293.30809344663
"11734","USA",2020,1,"S010",78,6303.46178296351
"11735","USA",2020,1,"S010",79,6307.55339408953
"11736","USA",2020,1,"S010",80,6306.24872416485
"11737","USA",2020,1,"S010",81,6291.62452466433
"11738","USA",2020,1,"S010",82,6260.21034305305
"11739","USA",2020,1,"S010",83,6206.31933681507
"11740","USA",2020,1,"S010",84,6127.7513289898
"11741","USA",2020,1,"S010",85,6022.08518401046
"11742","USA",2020,1,"S010",86,5888.79371247408
"11743","USA",2020,1,"S010",87,5715.57448903575
"11744","USA",2020,1,"S010",88,5498.30577948888
"11745","USA",2020,1,"S010",89,5212.75606456713
"11746","USA",2020,1,"S010",90,4854.2471290106
"11747","USA",2020,1,"S010",91,4409.68586006747
"11748","USA",2020,1,"S010",92,3891.0066121779
"11749","USA",2020,1,"S010",93,3320.71986151712
"11750","USA",2020,1,"S010",94,2733.23666856843
"11751","USA",2020,1,"S010",95,2166.03479538653
"11752","USA",2020,1,"S010",96,1650.71994440074
"11753","USA",2020,1,"S010",97,1213.20759792587
"11754","USA",2020,1,"S010",98,861.826296794013
"11755","USA",2020,1,"S010",99,595.619944379068
"11756","USA",2020,1,"S010",100,402.71161364755
"11757","USA",2020,1,"S010",101,268.049612950507
"11758","USA",2020,1,"S010",102,176.660609739359
"11759","USA",2020,1,"S010",103,115.611941205012
"11760","USA",2020,1,"S010",104,75.3432424200831
"11761","USA",2020,1,"S010",105,48.9517451480905
"11762","USA",2020,1,"S010",106,31.7486544011836
"11763","USA",2020,1,"S010",107,20.564796801346
"11764","USA",2020,1,"S010",108,13.3110800472991
"11765","USA",2020,1,"S010",109,8.61157762169494
"11766","USA",2020,1,"S010",110,5.56992297117467
"11767","USA",2020,1,"S011",0,26.1307397782011
"11768","USA",2020,1,"S011",1,24.2158005044703
"11769","USA",2020,1,"S011",2,22.5020383238653
"11770","USA",2020,1,"S011",3,20.9992821119891
"11771","USA",2020,1,"S011",4,19.7157053715166
"11772","USA",2020,1,"S011",5,18.6483313502909
"11773","USA",2020,1,"S011",6,17.7872149703473
"11774","USA",2020,1,"S011",7,17.1226098971012
"11775","USA",2020,1,"S011",8,16.6394827055103
"11776","USA",2020,1,"S011",9,16.3275700707009
"11777","USA",2020,1,"S011",10,16.1725996320531
"11778","USA",2020,1,"S011",11,16.1651560881999
"11779","USA",2020,1,"S011",12,16.2979886845138
"11780","USA",2020,1,"S011",13,16.5667931203562
"11781","USA",2020,1,"S011",14,16.9722393191999
"11782","USA",2020,1,"S011",15,17.5167882866174
"11783","USA",2020,1,"S011",16,18.2060465096507
"11784","USA",2020,1,"S011",17,19.0461432817415
"11785","USA",2020,1,"S011",18,20.0429428774764
"11786","USA",2020,1,"S011",19,21.198730883238
"11787","USA",2020,1,"S011",20,22.5161392240594
"11788","USA",2020,1,"S011",21,23.9872523253561
"11789","USA",2020,1,"S011",22,25.6124181781075
"11790","USA",2020,1,"S011",23,27.3776659801587
"11791","USA",2020,1,"S011",24,29.2815993992344
"11792","USA",2020,1,"S011",25,31.308928103505
"11793","USA",2020,1,"S011",26,33.4580326226847
"11794","USA",2020,1,"S011",27,35.7178752790349
"11795","USA",2020,1,"S011",28,38.0916480334271
"11796","USA",2020,1,"S011",29,40.5839733436896
"11797","USA",2020,1,"S011",30,43.2100444806722
"11798","USA",2020,1,"S011",31,46.0035280305416
"11799","USA",2020,1,"S011",32,48.9952823565117
"11800","USA",2020,1,"S011",33,52.2487610809877
"11801","USA",2020,1,"S011",34,55.8171505800789
"11802","USA",2020,1,"S011",35,59.8028443864817
"11803","USA",2020,1,"S011",36,64.2867915700478
"11804","USA",2020,1,"S011",37,69.4066745186203
"11805","USA",2020,1,"S011",38,75.2713271700473
"11806","USA",2020,1,"S011",39,82.0234532874994
"11807","USA",2020,1,"S011",40,89.8018197127263
"11808","USA",2020,1,"S011",41,98.7443833119659
"11809","USA",2020,1,"S011",42,109.04847954933
"11810","USA",2020,1,"S011",43,120.961137520911
"11811","USA",2020,1,"S011",44,134.808345507522
"11812","USA",2020,1,"S011",45,151.106566443349
"11813","USA",2020,1,"S011",46,170.420900784213
"11814","USA",2020,1,"S011",47,193.630721646052
"11815","USA",2020,1,"S011",48,221.676356018566
"11816","USA",2020,1,"S011",49,255.782068445409
"11817","USA",2020,1,"S011",50,297.400782238565
"11818","USA",2020,1,"S011",51,348.082348028304
"11819","USA",2020,1,"S011",52,409.846180522461
"11820","USA",2020,1,"S011",53,484.270515822301
"11821","USA",2020,1,"S011",54,573.583512295671
"11822","USA",2020,1,"S011",55,678.09047105109
"11823","USA",2020,1,"S011",56,798.996246917552
"11824","USA",2020,1,"S011",57,934.054618923094
"11825","USA",2020,1,"S011",58,1082.09016861571
"11826","USA",2020,1,"S011",59,1239.0149777747
"11827","USA",2020,1,"S011",60,1401.49023821532
"11828","USA",2020,1,"S011",61,1565.67779685008
"11829","USA",2020,1,"S011",62,1727.72621553487
"11830","USA",2020,1,"S011",63,1886.04045102297
"11831","USA",2020,1,"S011",64,2038.1042534956
"11832","USA",2020,1,"S011",65,2187.13961019514
"11833","USA",2020,1,"S011",66,2333.16507659489
"11834","USA",2020,1,"S011",67,2481.06372854438
"11835","USA",2020,1,"S011",68,2631.87913007763
"11836","USA",2020,1,"S011",69,2785.68319241945
"11837","USA",2020,1,"S011",70,2941.67291357114
"11838","USA",2020,1,"S011",71,3093.34196030225
"11839","USA",2020,1,"S011",72,3236.94661477084
"11840","USA",2020,1,"S011",73,3364.9025399048
"11841","USA",2020,1,"S011",74,3472.7553346664
"11842","USA",2020,1,"S011",75,3554.5811452374
"11843","USA",2020,1,"S011",76,3607.14295424044
"11844","USA",2020,1,"S011",77,3629.40725168689
"11845","USA",2020,1,"S011",78,3621.19109490485
"11846","USA",2020,1,"S011",79,3588.18153826211
"11847","USA",2020,1,"S011",80,3533.50529649379
"11848","USA",2020,1,"S011",81,3465.60352818857
"11849","USA",2020,1,"S011",82,3388.43306576833
"11850","USA",2020,1,"S011",83,3304.44429745084
"11851","USA",2020,1,"S011",84,3214.89952567526
"11852","USA",2020,1,"S011",85,3116.26122779725
"11853","USA",2020,1,"S011",86,3007.31274077848
"11854","USA",2020,1,"S011",87,2878.79302266247
"11855","USA",2020,1,"S011",88,2727.94241453621
"11856","USA",2020,1,"S011",89,2543.22079448797
"11857","USA",2020,1,"S011",90,2324.29022398156
"11858","USA",2020,1,"S011",91,2069.15553901366
"11859","USA",2020,1,"S011",92,1787.21213587472
"11860","USA",2020,1,"S011",93,1494.24497394062
"11861","USA",2020,1,"S011",94,1207.40723680085
"11862","USA",2020,1,"S011",95,943.814869629098
"11863","USA",2020,1,"S011",96,714.210159735984
"11864","USA",2020,1,"S011",97,525.079054886012
"11865","USA",2020,1,"S011",98,376.097597403279
"11866","USA",2020,1,"S011",99,263.822703117084
"11867","USA",2020,1,"S011",100,182.043490823618
"11868","USA",2020,1,"S011",101,124.136774622658
"11869","USA",2020,1,"S011",102,84.0120084954021
"11870","USA",2020,1,"S011",103,56.5509220013615
"11871","USA",2020,1,"S011",104,37.9438390879257
"11872","USA",2020,1,"S011",105,25.4005264850018
"11873","USA",2020,1,"S011",106,16.9815752003997
"11874","USA",2020,1,"S011",107,11.3425562861114
"11875","USA",2020,1,"S011",108,7.57244761652713
"11876","USA",2020,1,"S011",109,5.05381636916787
"11877","USA",2020,1,"S011",110,3.37244186687741
"11878","USA",2020,1,"S012",0,20.6062241703385
"11879","USA",2020,1,"S012",1,18.4637994533424
"11880","USA",2020,1,"S012",2,16.6029751805148
"11881","USA",2020,1,"S012",3,15.013922232112
"11882","USA",2020,1,"S012",4,13.6887210131631
"11883","USA",2020,1,"S012",5,12.6083903599821
"11884","USA",2020,1,"S012",6,11.7535468903992
"11885","USA",2020,1,"S012",7,11.1058224681775
"11886","USA",2020,1,"S012",8,10.6489401979526
"11887","USA",2020,1,"S012",9,10.3727567538289
"11888","USA",2020,1,"S012",10,10.2702227703964
"11889","USA",2020,1,"S012",11,10.3425584627174
"11890","USA",2020,1,"S012",12,10.5962337861324
"11891","USA",2020,1,"S012",13,11.0477310029568
"11892","USA",2020,1,"S012",14,11.7216660731554
"11893","USA",2020,1,"S012",15,12.6559957272372
"11894","USA",2020,1,"S012",16,13.9016701277442
"11895","USA",2020,1,"S012",17,15.5288317943404
"11896","USA",2020,1,"S012",18,17.6294386165029
"11897","USA",2020,1,"S012",19,20.3230217690386
"11898","USA",2020,1,"S012",20,23.7653824328659
"11899","USA",2020,1,"S012",21,28.1479916476386
"11900","USA",2020,1,"S012",22,33.7189177876077
"11901","USA",2020,1,"S012",23,40.7592997810561
"11902","USA",2020,1,"S012",24,49.6201495044108
"11903","USA",2020,1,"S012",25,60.6331567843047
"11904","USA",2020,1,"S012",26,74.2032409969904
"11905","USA",2020,1,"S012",27,90.5814427644558
"11906","USA",2020,1,"S012",28,110.09565519039
"11907","USA",2020,1,"S012",29,132.769661663069
"11908","USA",2020,1,"S012",30,158.663464579592
"11909","USA",2020,1,"S012",31,187.414385442097
"11910","USA",2020,1,"S012",32,218.647176058313
"11911","USA",2020,1,"S012",33,251.540398996709
"11912","USA",2020,1,"S012",34,285.2928576141
"11913","USA",2020,1,"S012",35,318.862957147413
"11914","USA",2020,1,"S012",36,351.322312618248
"11915","USA",2020,1,"S012",37,381.991103218636
"11916","USA",2020,1,"S012",38,410.291074896941
"11917","USA",2020,1,"S012",39,436.57058871448
"11918","USA",2020,1,"S012",40,460.935651625613
"11919","USA",2020,1,"S012",41,485.078156274303
"11920","USA",2020,1,"S012",42,509.573554103882
"11921","USA",2020,1,"S012",43,536.42697287126
"11922","USA",2020,1,"S012",44,566.424172905021
"11923","USA",2020,1,"S012",45,601.351116282429
"11924","USA",2020,1,"S012",46,642.173153154601
"11925","USA",2020,1,"S012",47,690.334890607395
"11926","USA",2020,1,"S012",48,746.96965030439
"11927","USA",2020,1,"S012",49,812.867138819422
"11928","USA",2020,1,"S012",50,889.065265986663
"11929","USA",2020,1,"S012",51,974.879986305128
"11930","USA",2020,1,"S012",52,1070.64457392641
"11931","USA",2020,1,"S012",53,1173.69897175521
"11932","USA",2020,1,"S012",54,1282.81949393056
"11933","USA",2020,1,"S012",55,1392.28633967483
"11934","USA",2020,1,"S012",56,1498.80245689842
"11935","USA",2020,1,"S012",57,1595.14634299443
"11936","USA",2020,1,"S012",58,1677.29414064831
"11937","USA",2020,1,"S012",59,1741.1152794214
"11938","USA",2020,1,"S012",60,1784.38712411612
"11939","USA",2020,1,"S012",61,1808.35204176903
"11940","USA",2020,1,"S012",62,1813.3521707307
"11941","USA",2020,1,"S012",63,1803.71123162166
"11942","USA",2020,1,"S012",64,1781.222794019
"11943","USA",2020,1,"S012",65,1751.60132547924
"11944","USA",2020,1,"S012",66,1716.76481590017
"11945","USA",2020,1,"S012",67,1680.44253622865
"11946","USA",2020,1,"S012",68,1643.57033481202
"11947","USA",2020,1,"S012",69,1605.96885019224
"11948","USA",2020,1,"S012",70,1567.46961171192
"11949","USA",2020,1,"S012",71,1525.95027854368
"11950","USA",2020,1,"S012",72,1481.0623776965
"11951","USA",2020,1,"S012",73,1433.08917848534
"11952","USA",2020,1,"S012",74,1382.5382666715
"11953","USA",2020,1,"S012",75,1331.92181013588
